"","SMILES","InChI","EndPt","ReadyBiodeg","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"1698","CC(C)c1ccccc1C(C)C","OKIRBHVFJGXOIS-UHFFFAOYSA-N","NRB",0,2.2512037037037,0.642222222222222,2.2512037037037,0.642222222222222,0.617702919519743,162.276,144.132,162.140850576,66,0,-0.0215991627733287,-0.0619638947428504,0.0619638947428504,0.0215991627733287,0.75,1.08333333333333,1.33333333333333,3.08638877886878,218.97015243201,9.13782820150469,8.46410161513776,8.46410161513776,5.62589765768623,4.71410161513776,4.71410161513776,3.93831819207455,3.93831819207455,2.24002822642715,2.24002822642715,1.56246420294345,1.56246420294345,-0.78,475.348829004198,9.30912655971479,3.75045045853975,1.87662635359269,75.6210558058766,0,0,0,0,0,0,0,0,0,0,51.9604170726089,22.9627150757168,0,0,0,0,0,0,0,39.5307608910853,0,35.3923712572404,0,0,0,0,0,0,0,0,0,50.6576638744793,24.2654682738464,0,0,0,0,0,0,0,0,11.8358120923228,0,11.126902983394,0,0,51.9604170726089,0,0,0,0,0,0,0,0,0,0,22,0.5,12,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,3.9334,54.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699","Oc1cc(Cl)ccc1Cl","RANCECPPZPIPNO-UHFFFAOYSA-N","NRB",0,8.8837037037037,0.0177469135802475,8.8837037037037,0.0177469135802475,0.622739722153386,163.003,158.971,161.963920108,48,0,0.135153181213421,-0.506339742351436,0.506339742351436,0.135153181213421,1.22222222222222,1.88888888888889,2.33333333333333,3.17167803044092,222.29788705001,6.85337115112852,4.43519334908729,5.9470512411242,4.19837730275766,2.33960514247179,3.09553408849025,1.59573349924709,2.43936940645968,0.908181422244719,1.46289105329305,0.485819219764982,0.769711326200147,-0.4,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,62.8321693254563,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,23.201879780465,12.1327341369232,11.0890003822029,5.02263331374133,5.10652739484071,23.201879780465,0,0,0,0,0,28.2443678328675,0,5.74951183328391,0,0,5.74951183328391,23.201879780465,5.10652739484071,0,0,0,18.1991012053848,10.0452666274827,0,0,20.23,0,0,0,5.74951183328391,10.0452666274827,0,6.06636706846161,12.1327341369232,0,0,28.3084071753057,0,10.9703086419753,0,0,0,0,0,0,0,14.2519135802469,0,9,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.699,38.1268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700","Cc1ccc(cc1N=C=O)N=C=O","DVKJHBMWWAPEIU-UHFFFAOYSA-N","NRB",0,9.99602300642479,0.425555555555556,9.99602300642479,0.425555555555556,0.507641667835039,174.159,168.111,174.042927432,64,0,0.240018128346211,-0.210968613264238,0.240018128346211,0.210968613264238,1.15384615384615,1.84615384615385,2.46153846153846,3.25039477481219,413.622920240102,9.68179827587471,6.94297457949652,6.94297457949652,6.27438690767923,3.54070935317636,3.54070935317636,2.3769705535678,2.3769705535678,1.53355752091179,1.53355752091179,0.889658255283577,0.889658255283577,-2.02,893.361355463937,9.07107468123862,4.11783434745324,2.20425052129506,74.6399186344946,0,0,0,12.1598789594777,0,0,0,9.58907436814364,9.98480946527134,0,6.06636706846161,24.6199228283108,0,11.3747725493671,9.58907436814364,23.5346515088449,0,0,9.98480946527134,6.92373719969062,0,23.7625526970818,0,0,0,11.3747725493671,0,0,12.1598789594777,9.58907436814364,6.92373719969062,5.563451491697,28.1839106706562,0,0,0,58.86,0,9.58907436814364,0,0,11.3747725493671,5.563451491697,18.2262460279393,19.0564713366138,0,9.98480946527134,0,0,0,0,0,0,0,0,0,0,38,0.111111111111111,13,0,4,0,0,0,1,0,1,4,0,4,2,0,0,0,1,1.92962,46.742,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701","Oc1cc(Cl)cc(Cl)c1","VPOMSPZBQMDLTM-UHFFFAOYSA-N","NRB",0,8.825,0.0902777777777783,8.825,0.0902777777777783,0.622739722153386,163.003,158.971,161.963920108,48,0,0.118048987593725,-0.507855765191597,0.507855765191597,0.118048987593725,1,1.44444444444444,1.77777777777778,3.16567030991732,171.820065157162,6.85337115112852,4.43519334908729,5.9470512411242,4.18154055035206,2.33362207832808,3.08955102434654,1.62764737211137,2.50051893305533,0.847317335109573,1.28375311558156,0.539275980335627,1.05379952273843,-0.4,85.7569381887915,6.71627906976744,2.4602853745541,1.77122473246136,62.8321693254563,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,10.0452666274827,0,5.10652739484071,23.201879780465,0,0,0,0,0,28.2443678328675,0,5.74951183328391,0,0,5.74951183328391,23.201879780465,5.10652739484071,0,0,0,18.1991012053848,10.0452666274827,0,0,20.23,0,0,0,5.74951183328391,10.0452666274827,0,12.1327341369232,6.06636706846161,0,0,28.3084071753057,0,11.0116049382716,0,0,0,0,0,0,0,14.2106172839506,0,9,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.699,38.1268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1702","CCCCC=C","LIKMAJRDDDTEIG-UHFFFAOYSA-N","RB",1,3.59819444444444,1.17708333333333,3.59819444444444,1.17708333333333,0.363505573881513,84.162,72.066,84.093900384,36,0,-0.035351360605688,-0.103082980304011,0.103082980304011,0.035351360605688,1.66666666666667,2.33333333333333,2.5,2.48840377187611,29.0195500086539,4.82842712474619,4.40577739393582,4.40577739393582,2.91421356237309,2.52360336211427,2.52360336211427,1.4309036597829,1.4309036597829,0.761801681057137,0.761801681057137,0.348461712529338,0.348461712529338,-0.26,20.9863008570705,5.74,4.74,3.74,39.8743585676283,0,0,0,0,0,0,0,0,0,6.5789356835985,25.8414005523765,6.42082162292601,0,0,0,0,0,0,0,26.1862020684687,0,12.6549557904324,0,0,0,0,0,0,0,0,0,26.1862020684687,12.6549557904324,0,0,0,0,0,0,0,0,0,0,19.262464868778,0,6.07602010683388,13.5026728832891,0,0,0,0,0,0,0,0,0,0,11.5,0.666666666666667,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.3626,29.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1703","CCCCCCCCCCCCCCCCCC","RZJRJXONCZWCBN-UHFFFAOYSA-N","RB",1,2.29390337052872,1.37326989619377,2.29390337052872,1.37326989619377,0.269541026451514,254.502,216.198,254.297351216,110,0,-0.0533059727891157,-0.0653823832227927,0.0653823832227927,0.0533059727891157,0.277777777777778,0.444444444444444,0.611111111111111,2.86230620919358,112,13.3137084989848,13.3137084989848,13.3137084989848,8.9142135623731,8.91421356237309,8.91421356237309,5.94974746830583,5.94974746830583,3.95710678118655,3.95710678118655,2.62132034355964,2.62132034355964,0,9997.37797262484,18,17,16,116.943266972572,0,0,0,0,0,0,0,0,0,0,116.580620366197,0,0,0,0,0,0,0,0,116.580620366197,0,0,0,0,0,0,0,0,0,0,0,116.580620366197,0,0,0,0,0,0,0,0,0,0,0,102.733145966816,0,0,13.8474743993812,0,0,0,0,0,0,0,0,0,0,28,1,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7.26780000000001,85.2200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"1704","CC(=O)Nc1ccccc1O","ADVGKWPZRIDURE-UHFFFAOYSA-N","RB",1,10.5431519274376,-0.188425925925926,10.5431519274376,0.0858333333333337,0.595026196778085,151.165,142.093,151.063328528,58,0,0.22084944464903,-0.505774056864013,0.505774056864013,0.22084944464903,1.45454545454545,2.09090909090909,2.63636363636364,2.85745415356362,270.549497583891,8.26758471350162,6.16486296272233,6.16486296272233,5.19837730275766,3.25508121217154,3.25508121217154,2.19833527628177,2.19833527628177,1.21475015890399,1.21475015890399,0.768990330418212,0.768990330418212,-1.51,291.151827797237,7.59537407797682,3.0531381005525,1.96504809591818,64.666905384138,10.423315998847,5.74951183328391,0,5.90717972935151,0,0,4.79453718407182,0,0,0,12.1327341369232,12.1327341369232,6.92373719969062,5.68738627468356,9.90106457891253,11.5945660040351,0,0,0,6.92373719969062,5.31678860400633,24.2654682738464,0,5.74951183328391,5.31678860400633,5.68738627468356,5.74951183328391,0,11.0137071241922,4.79453718407182,0,6.92373719969062,24.2654682738464,0,0,0,49.33,0,4.79453718407182,0,11.6566915626354,5.68738627468356,0,12.9901042681522,18.1991012053848,0,5.31678860400633,5.10652739484071,0,0,0,0,0,0,0,0,0,30.5,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.3506,42.4105,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1705","Oc1ccc(Br)cc1Br","FAXWFCTVSHEODL-UHFFFAOYSA-N","NRB",0,8.97599537037037,0.262222222222223,8.97599537037037,0.262222222222223,0.752002753929029,251.905,247.873,249.862888948,48,0,0.129333050294338,-0.506774771553274,0.506774771553274,0.129333050294338,1.22222222222222,1.88888888888889,2.33333333333333,3.17167803044092,222.29788705001,6.85337115112852,4.43519334908729,7.6071864273167,4.19837730275766,2.33960514247179,3.9256016815865,1.59573349924709,3.36574592721329,0.909727692782049,2.03813689957193,0.481268235143662,1.52833777526881,-0.0200000000000001,104.200919306593,7.09135857461025,2.70894445667654,1.69377560832002,69.9607320829757,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,15.9299438979493,34.1290451033342,4.47271951583241,4.47271951583241,5.10652739484071,31.8598877958987,0,0,0,0,0,27.1445402370497,0,5.74951183328391,0,0,5.74951183328391,31.8598877958987,5.10652739484071,0,0,0,27.1445402370497,0,0,0,20.23,0,0,0,5.74951183328391,4.47271951583241,4.47271951583241,0,18.1991012053848,0,31.8598877958987,5.10652739484071,0,0,0,0,0,0,0,0,1.65652777777778,14.422337962963,0,9,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.9172,43.5068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706","Cc1ccc(Cl)c(O)c1","SMFHPCZZAAMJJO-UHFFFAOYSA-N","NRB",0,8.96814814814815,0.149691358024692,8.96814814814815,0.149691358024692,0.589767458709134,142.585,135.529,142.018542524,48,0,0.133931346221204,-0.50638515546007,0.50638515546007,0.133931346221204,1.44444444444444,2.11111111111111,2.55555555555556,3.17167803044092,220.156177599934,6.85337115112852,5.05722887607806,5.81315782209652,4.19837730275766,2.65062290596718,3.02858737897641,1.95486587820072,2.36206600494133,1.10163710481492,1.42124963307551,0.622699281663161,0.740247833057031,-0.69,104.200919306593,6.43033694344164,2.27536401594483,1.36016098474225,58.8938452129713,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,17.6673069586941,24.6199228283108,0,5.02263331374133,5.10652739484071,11.6009398902325,0,0,0,6.92373719969062,0,28.7851860108232,0,5.74951183328391,0,0,5.74951183328391,11.6009398902325,5.10652739484071,0,6.92373719969062,5.563451491697,18.1991012053848,5.02263331374133,0,0,20.23,0,0,0,5.74951183328391,5.02263331374133,5.563451491697,0,12.1327341369232,12.9901042681522,0,16.7074672850732,0,5.53064814814815,0,0,0,0,0,0,0,17.580462962963,0.142857142857143,9,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.35402,37.8538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1707","OS(=O)c1ccccc1","JEHKKBHWRAXMCH-UHFFFAOYSA-N","NRB",0,10.312037037037,-1.82895061728395,10.312037037037,0.44212962962963,0.599328454481912,142.179,136.131,142.008850432,48,0,0.185994046216969,-0.302242856779301,0.302242856779301,0.185994046216969,1.22222222222222,1.77777777777778,2.11111111111111,2.98145461404113,207.557662054337,6.69023444431199,4.65046152237581,5.46695810330354,4.30453045264031,2.46404860025661,3.57077859572392,1.562208555086,2.53192512687874,0.944839465373811,1.62027359275749,0.536908845320149,0.926870920584974,-0.67,129.225338703306,6.45004801920768,2.75239494550127,1.62217824566542,55.8088949513269,4.55274987369036,0,11.0804427655204,0,0,0,0,4.20889849216447,0,0,18.1991012053848,12.1327341369232,0,4.89548347551777,8.76164836585483,11.0804427655204,0,0,0,4.89548347551777,0,30.3318353423081,0,0,0,0,0,0,8.76164836585483,11.0804427655204,0,0,35.2273188178258,0,0,0,37.3,11.0804427655204,4.20889849216447,0,0,4.89548347551777,0,0,30.3318353423081,0,0,4.55274987369036,0,-1.82895061728395,0,0,0,0,0,0,18.807962962963,8.90987654320988,0,9,1,2,0,0,0,1,0,1,1,1,3,1,0,0,0,1,1.2672,35.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708","CC(O)CC(C)O","GTCCGKPBSJZVRZ-UHFFFAOYSA-N","RB",1,8.56277777777778,-0.375,8.56277777777778,0.375,0.522772351465812,104.149,92.053,104.083729624,44,0,0.0536150234036941,-0.393317475438474,0.393317475438474,0.0536150234036941,1.14285714285714,1.42857142857143,1.42857142857143,2.95322317456129,35.3448128887729,5.8618073195658,4.75623451056572,4.75623451056572,3.12589765768623,2.4875948988013,2.4875948988013,1.93374499248768,1.93374499248768,0.682223031468924,0.682223031468924,0.493661223152511,0.493661223152511,-0.08,19.0935839298008,6.92,2.99253834073975,5.92,43.787486989808,10.2130547896814,0,0,0,0,0,0,0,0,0,0,20.2682960223073,0,12.2079327754966,10.2130547896814,0,0,0,0,32.4762287978039,0,0,0,0,0,0,0,0,22.420987565178,0,0,20.2682960223073,0,0,0,0,40.46,0,0,0,12.2079327754966,6.42082162292601,0,0,13.8474743993812,0,0,10.2130547896814,0,0,0,0,0,0,0,0,0,20.1666666666667,1,7,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0.1381,27.9786,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1709","Nc1cc(Cl)cc(Cl)c1","UQRLKWGPEVNVHT-UHFFFAOYSA-N","NRB",0,5.5858024691358,0.569444444444445,5.5858024691358,0.569444444444445,0.582518851969815,162.019,156.979,160.97990452,48,0,0.0440770051603177,-0.398643760157196,0.398643760157196,0.0440770051603177,1,1.44444444444444,1.77777777777778,3.16567030991732,171.820065157162,6.85337115112852,4.56533002277696,6.07718791481387,4.18154055035206,2.39869041517292,3.15461936119137,1.70278181569754,2.57565337664151,0.884884556902659,1.32132033737464,0.575164501138016,1.11808619391571,-0.4,85.7569381887915,6.71627906976744,2.4602853745541,1.77122473246136,63.377826270273,5.73366747716218,0,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,15.7326529021662,0,0,28.8892660551486,0,0,0,0,5.73366747716218,28.2443678328675,0,0,5.73366747716218,5.68738627468356,0,23.201879780465,0,0,0,0,18.1991012053848,10.0452666274827,0,0,26.02,0,0,0,0,15.7326529021662,0,0,18.1991012053848,0,0,28.9355472576272,0,11.1716049382716,0,0,0,0,0,0,0,12.0506172839506,0,9,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.5756,40.8744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1710","CCCCCCCCCCCCC","IIYFAKIEWZDVMP-UHFFFAOYSA-N","RB",1,2.28248831921045,1.37152777777778,2.28248831921045,1.37152777777778,0.403168848698721,184.367,156.143,184.219100896,80,0,-0.0533059727996231,-0.0653823832227927,0.0653823832227927,0.0533059727996231,0.384615384615385,0.615384615384615,0.846153846153846,2.75814981843329,66.1074956100205,9.77817459305203,9.77817459305203,9.77817459305203,6.4142135623731,6.41421356237309,6.41421356237309,4.18198051533946,4.18198051533946,2.70710678118655,2.70710678118655,1.73743686707646,1.73743686707646,0,812.702772726135,13,12,12,85.1185564005889,0,0,0,0,0,0,0,0,0,0,84.4765122515674,0,0,0,0,0,0,0,0,84.4765122515674,0,0,0,0,0,0,0,0,0,0,0,84.4765122515674,0,0,0,0,0,0,0,0,0,0,0,70.6290378521861,0,0,13.8474743993812,0,0,0,0,0,0,0,0,0,0,20.5,1,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5.3173,62.1350000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"1711","CCCCCCCCCCCCCCC","YCOZIPAWZNQLMR-UHFFFAOYSA-N","RB",1,2.28799791950027,1.37244897959184,2.28799791950027,1.37244897959184,0.342950216002229,212.421,180.165,212.250401024,92,0,-0.053305972789135,-0.0653823832227927,0.0653823832227927,0.053305972789135,0.333333333333333,0.533333333333333,0.733333333333333,2.80792573888052,84.2114326716684,11.1923881554251,11.1923881554251,11.1923881554251,7.4142135623731,7.41421356237309,7.41421356237309,4.88908729652601,4.88908729652601,3.20710678118655,3.20710678118655,2.09099025766973,2.09099025766973,0,2230.01747899646,15,14,14,97.8484406293821,0,0,0,0,0,0,0,0,0,0,97.3181554974194,0,0,0,0,0,0,0,0,97.3181554974194,0,0,0,0,0,0,0,0,0,0,0,97.3181554974194,0,0,0,0,0,0,0,0,0,0,0,83.4706810980382,0,0,13.8474743993812,0,0,0,0,0,0,0,0,0,0,23.5,1,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6.09750000000001,71.3690000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"1712","CCCCCCCCCCCCCCCO","REIUXOLGHVXAEO-UHFFFAOYSA-N","RB",1,8.62760627550244,0.372777777777778,8.62760627550244,0.372777777777778,0.436311401668905,228.42,196.164,228.245315644,98,0,0.0430524072288891,-0.396376569342282,0.396376569342282,0.0430524072288891,0.5,0.8125,1.125,2.82826241263855,98.0025788834851,11.8994949366117,11.3467085321116,11.3467085321116,7.9142135623731,7.52333454720339,7.52333454720339,4.96624748486926,4.96624748486926,3.26166727360169,3.26166727360169,2.12957035184136,2.12957035184136,-0.04,3682.87558675023,15.96,14.96,13.96,102.642674381578,5.10652739484071,0,0,0,0,0,0,0,0,0,83.9735966748028,6.42082162292601,6.60688196451292,0,5.10652739484071,0,0,0,0,90.3944182977288,6.60688196451292,0,0,0,0,0,0,0,11.7134093593536,0,0,90.3944182977288,0,0,0,0,20.23,0,0,0,0,6.60688196451292,6.42082162292601,77.0498594751121,0,0,6.92373719969062,5.10652739484071,0,0,0,0,0,0,0,0,0,29,1,16,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.06990000000001,72.7808000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"1713","CCCCCCCCOCCCCCCCC","NKJOXAZJBOMXID-UHFFFAOYSA-N","RB",1,5.64672524565382,0.9871875,5.64672524565382,0.9871875,0.35371648741003,242.447,208.175,242.260965708,104,0,0.0465533977768217,-0.381452448845579,0.381452448845579,0.0465533977768217,0.470588235294118,0.823529411764706,1.23529411764706,2.84626226264949,108.693586169511,12.6066017177982,12.3077432270755,12.3077432270755,8.4142135623731,7.99156383156272,7.99156383156272,5.14790634162853,5.14790634162853,3.28445705037617,3.28445705037617,2.07097053485965,2.07097053485965,-0.04,6072.01435777755,16.96,15.96,15.96,109.326927973286,4.73686295380005,0,0,0,0,0,0,0,0,0,78.0556906286414,12.841643245852,13.2137639290258,0,4.73686295380005,0,0,0,0,90.8973338744934,13.2137639290258,0,0,0,0,0,0,0,13.2137639290258,4.73686295380005,0,90.8973338744934,0,0,0,0,9.23,0,0,0,0,0,13.2137639290258,77.0498594751121,0,0,13.8474743993812,4.73686295380005,0,0,0,0,0,0,0,0,0,28.5,1,17,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,0,5.72400000000001,77.5710000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
